user_id,month,total_calls,total_mins,total_internet,total_messages,plan,city,messages_included,mb_per_month_included,minutes_included,usd_monthly_pay,usd_per_gb,usd_per_message,usd_per_minute,total_revenue
1046,8,77.0,507.0,24980.0,38.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,120.21000000000001
1046,9,79.0,522.0,25189.0,39.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,120.66
1046,10,81.0,576.0,25867.0,27.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,132.28
1046,11,72.0,421.0,25200.0,31.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,120.0
1046,12,83.0,644.0,13909.0,32.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,24.32
1047,12,48.0,369.0,17172.0,7.0,ultimate,"Indianapolis-Carmel-Anderson, IN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1048,8,13.0,72.0,2259.0,0.0,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",50,15360,500,20,10,0.03,0.03,20.0
1048,9,32.0,260.0,8817.0,0.0,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",50,15360,500,20,10,0.03,0.03,20.0
1048,10,25.0,198.0,12263.0,0.0,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",50,15360,500,20,10,0.03,0.03,20.0
1048,11,39.0,259.0,10712.0,0.0,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",50,15360,500,20,10,0.03,0.03,20.0
1048,12,24.0,163.0,9303.0,0.0,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",50,15360,500,20,10,0.03,0.03,20.0
1049,4,30.0,234.0,5380.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1049,5,42.0,300.0,7789.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1049,6,46.0,341.0,8438.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1049,7,44.0,296.0,8519.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1049,8,55.0,380.0,9557.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1049,9,52.0,356.0,10173.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1049,10,47.0,317.0,6200.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1049,11,44.0,308.0,10586.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1049,12,36.0,303.0,7486.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1050,3,23.0,135.0,5952.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1050,4,50.0,353.0,17580.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1050,5,62.0,418.0,16788.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1050,6,55.0,471.0,11592.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1050,7,63.0,430.0,16150.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1050,8,51.0,358.0,15236.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1050,9,57.0,371.0,17021.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1050,10,53.0,307.0,24565.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1050,11,57.0,413.0,14245.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1050,12,52.0,299.0,17066.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1051,12,29.0,173.0,10383.0,60.0,surf,"San Diego-Chula Vista-Carlsbad, CA MSA",50,15360,500,20,10,0.03,0.03,20.3
1052,11,27.0,207.0,4659.0,52.0,surf,"Houston-The Woodlands-Sugar Land, TX MSA",50,15360,500,20,10,0.03,0.03,20.06
1052,12,177.0,1200.0,26653.0,266.0,surf,"Houston-The Woodlands-Sugar Land, TX MSA",50,15360,500,20,10,0.03,0.03,167.48
1053,7,3.0,18.0,856.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1053,8,64.0,479.0,21239.0,13.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,80.0
1053,9,61.0,386.0,22524.0,21.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,100.0
1053,10,54.0,460.0,16855.0,13.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,40.0
1053,11,67.0,511.0,20049.0,16.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,70.33
1053,12,47.0,311.0,15740.0,12.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,30.0
1054,4,6.0,32.0,8239.0,6.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,20.0
1054,5,37.0,278.0,17951.0,27.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,50.0
1054,6,32.0,211.0,20852.0,24.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,80.0
1054,7,44.0,315.0,16309.0,25.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,30.0
1054,8,28.0,148.0,24125.0,28.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,110.0
1054,9,41.0,326.0,19661.0,30.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,70.0
1054,10,37.0,256.0,21151.0,41.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,80.0
1054,11,27.0,204.0,20561.0,28.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,80.0
1054,12,60.0,461.0,23025.0,37.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,100.0
1055,5,25.0,162.0,7544.0,48.0,surf,"Portland-Vancouver-Hillsboro, OR-WA MSA",50,15360,500,20,10,0.03,0.03,20.0
1055,6,27.0,221.0,10724.0,68.0,surf,"Portland-Vancouver-Hillsboro, OR-WA MSA",50,15360,500,20,10,0.03,0.03,20.54
1055,7,38.0,274.0,15647.0,79.0,surf,"Portland-Vancouver-Hillsboro, OR-WA MSA",50,15360,500,20,10,0.03,0.03,30.87
1055,8,34.0,257.0,15209.0,94.0,surf,"Portland-Vancouver-Hillsboro, OR-WA MSA",50,15360,500,20,10,0.03,0.03,21.32
1055,9,30.0,222.0,14326.0,74.0,surf,"Portland-Vancouver-Hillsboro, OR-WA MSA",50,15360,500,20,10,0.03,0.03,20.72
1055,10,44.0,297.0,19829.0,72.0,surf,"Portland-Vancouver-Hillsboro, OR-WA MSA",50,15360,500,20,10,0.03,0.03,70.66
1055,11,28.0,231.0,14992.0,95.0,surf,"Portland-Vancouver-Hillsboro, OR-WA MSA",50,15360,500,20,10,0.03,0.03,21.35
1055,12,38.0,253.0,15463.0,78.0,surf,"Portland-Vancouver-Hillsboro, OR-WA MSA",50,15360,500,20,10,0.03,0.03,30.84
1056,7,8.0,73.0,3100.0,3.0,surf,"Cincinnati, OH-KY-IN MSA",50,15360,500,20,10,0.03,0.03,20.0
1056,8,48.0,350.0,21648.0,37.0,surf,"Cincinnati, OH-KY-IN MSA",50,15360,500,20,10,0.03,0.03,90.0
1056,9,50.0,395.0,15989.0,37.0,surf,"Cincinnati, OH-KY-IN MSA",50,15360,500,20,10,0.03,0.03,30.0
1056,10,38.0,282.0,19131.0,28.0,surf,"Cincinnati, OH-KY-IN MSA",50,15360,500,20,10,0.03,0.03,60.0
1056,11,46.0,395.0,18521.0,39.0,surf,"Cincinnati, OH-KY-IN MSA",50,15360,500,20,10,0.03,0.03,60.0
1056,12,74.0,455.0,25005.0,42.0,surf,"Cincinnati, OH-KY-IN MSA",50,15360,500,20,10,0.03,0.03,120.0
1057,9,21.0,162.0,3822.0,21.0,ultimate,"Atlanta-Sandy Springs-Roswell, GA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1057,10,162.0,1117.0,28501.0,131.0,ultimate,"Atlanta-Sandy Springs-Roswell, GA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1057,11,159.0,1027.0,35121.0,111.0,ultimate,"Atlanta-Sandy Springs-Roswell, GA MSA",1000,30720,3000,70,7,0.01,0.01,105.0
1057,12,158.0,1173.0,24473.0,137.0,ultimate,"Atlanta-Sandy Springs-Roswell, GA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1058,11,76.0,566.0,7841.0,29.0,surf,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,21.98
1058,12,88.0,646.0,9203.0,26.0,surf,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,24.38
1059,4,29.0,217.0,3679.0,20.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1059,5,111.0,863.0,11799.0,76.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1059,6,108.0,750.0,10915.0,64.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1059,7,100.0,712.0,13384.0,55.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1059,8,111.0,818.0,12914.0,65.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1059,9,95.0,806.0,15056.0,63.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1059,10,86.0,715.0,17565.0,58.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1059,11,98.0,734.0,15450.0,66.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1059,12,95.0,734.0,20221.0,66.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1060,8,62.0,478.0,12553.0,38.0,surf,"Atlanta-Sandy Springs-Roswell, GA MSA",50,15360,500,20,10,0.03,0.03,20.0
1060,9,92.0,658.0,26280.0,66.0,surf,"Atlanta-Sandy Springs-Roswell, GA MSA",50,15360,500,20,10,0.03,0.03,135.22
1060,10,98.0,685.0,24471.0,74.0,surf,"Atlanta-Sandy Springs-Roswell, GA MSA",50,15360,500,20,10,0.03,0.03,126.27
1060,11,82.0,576.0,19095.0,69.0,surf,"Atlanta-Sandy Springs-Roswell, GA MSA",50,15360,500,20,10,0.03,0.03,62.85
1060,12,106.0,794.0,25086.0,83.0,surf,"Atlanta-Sandy Springs-Roswell, GA MSA",50,15360,500,20,10,0.03,0.03,129.81
1061,4,29.0,278.0,6726.0,17.0,ultimate,"Columbia, SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1061,5,107.0,728.0,20801.0,61.0,ultimate,"Columbia, SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1061,6,75.0,499.0,20470.0,49.0,ultimate,"Columbia, SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1061,7,78.0,544.0,21477.0,58.0,ultimate,"Columbia, SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1061,8,87.0,595.0,18448.0,71.0,ultimate,"Columbia, SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1061,9,80.0,613.0,24883.0,63.0,ultimate,"Columbia, SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1061,10,95.0,694.0,16474.0,54.0,ultimate,"Columbia, SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1061,11,68.0,446.0,18775.0,56.0,ultimate,"Columbia, SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1061,12,83.0,531.0,23846.0,93.0,ultimate,"Columbia, SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1062,3,14.0,85.0,8612.0,0.0,ultimate,"San Antonio-New Braunfels, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1062,4,46.0,301.0,14601.0,5.0,ultimate,"San Antonio-New Braunfels, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1062,5,46.0,355.0,15645.0,13.0,ultimate,"San Antonio-New Braunfels, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1062,6,33.0,244.0,12530.0,8.0,ultimate,"San Antonio-New Braunfels, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1062,7,46.0,314.0,13668.0,13.0,ultimate,"San Antonio-New Braunfels, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1062,8,34.0,227.0,18936.0,9.0,ultimate,"San Antonio-New Braunfels, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1062,9,36.0,207.0,14553.0,8.0,ultimate,"San Antonio-New Braunfels, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1062,10,36.0,310.0,17351.0,8.0,ultimate,"San Antonio-New Braunfels, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1062,11,30.0,182.0,17962.0,7.0,ultimate,"San Antonio-New Braunfels, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1062,12,39.0,260.0,14574.0,9.0,ultimate,"San Antonio-New Braunfels, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1063,11,9.0,67.0,10953.0,0.0,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1063,12,13.0,100.0,10006.0,0.0,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1064,6,24.0,153.0,6578.0,3.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1064,7,73.0,474.0,15427.0,24.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,30.0
1064,8,80.0,632.0,22263.0,15.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,93.96000000000001
1064,9,83.0,563.0,17256.0,25.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,41.89
1064,10,93.0,644.0,18093.0,19.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,54.32
1064,11,75.0,528.0,15227.0,21.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.84
1064,12,62.0,438.0,18296.0,26.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,50.0
1065,9,28.0,211.0,9168.0,14.0,surf,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,20.0
1065,10,87.0,723.0,17064.0,29.0,surf,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,46.69
1065,11,80.0,626.0,19953.0,29.0,surf,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,73.78
1065,12,73.0,469.0,18123.0,28.0,surf,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,50.0
1066,3,52.0,340.0,13710.0,31.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,20.0
1066,4,57.0,461.0,22216.0,32.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,90.0
1066,5,63.0,443.0,21632.0,27.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,90.0
1066,6,76.0,457.0,16608.0,34.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,40.0
1066,7,56.0,370.0,19894.0,36.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,70.0
1066,8,49.0,384.0,19897.0,43.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,70.0
1066,9,66.0,514.0,20896.0,31.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,80.42
1066,10,56.0,410.0,21255.0,36.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,80.0
1066,11,52.0,391.0,21053.0,37.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,80.0
1066,12,70.0,510.0,17554.0,29.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,50.3
1067,9,11.0,70.0,3918.0,11.0,surf,"Grand Rapids-Kentwood, MI MSA",50,15360,500,20,10,0.03,0.03,20.0
1067,10,56.0,470.0,20775.0,29.0,surf,"Grand Rapids-Kentwood, MI MSA",50,15360,500,20,10,0.03,0.03,80.0
1067,11,57.0,413.0,20393.0,39.0,surf,"Grand Rapids-Kentwood, MI MSA",50,15360,500,20,10,0.03,0.03,80.0
1067,12,53.0,344.0,15968.0,20.0,surf,"Grand Rapids-Kentwood, MI MSA",50,15360,500,20,10,0.03,0.03,30.0
1068,5,14.0,116.0,6548.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1068,6,35.0,294.0,15191.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1068,7,36.0,244.0,14349.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1068,8,34.0,224.0,14693.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1068,9,26.0,158.0,11986.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1068,10,30.0,304.0,19314.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,60.0
1068,11,34.0,207.0,14015.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1068,12,39.0,271.0,17447.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,50.0
1069,9,26.0,218.0,8304.0,51.0,ultimate,"Houston-The Woodlands-Sugar Land, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1069,10,82.0,537.0,11516.0,119.0,ultimate,"Houston-The Woodlands-Sugar Land, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1069,11,85.0,648.0,11555.0,102.0,ultimate,"Houston-The Woodlands-Sugar Land, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1069,12,102.0,714.0,14838.0,98.0,ultimate,"Houston-The Woodlands-Sugar Land, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1070,12,45.0,318.0,15420.0,17.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,30.0
1071,5,24.0,166.0,6411.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1071,6,61.0,358.0,12675.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1071,7,81.0,582.0,19592.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,72.46000000000001
1071,8,74.0,521.0,13762.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.63
1071,9,59.0,457.0,11829.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1071,10,69.0,542.0,13071.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,21.26
1071,11,57.0,456.0,14889.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1071,12,67.0,467.0,20656.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,80.0
1072,7,48.0,365.0,17272.0,6.0,surf,"Dallas-Fort Worth-Arlington, TX MSA",50,15360,500,20,10,0.03,0.03,40.0
1072,8,86.0,630.0,26690.0,20.0,surf,"Dallas-Fort Worth-Arlington, TX MSA",50,15360,500,20,10,0.03,0.03,143.9
1072,9,82.0,576.0,26377.0,18.0,surf,"Dallas-Fort Worth-Arlington, TX MSA",50,15360,500,20,10,0.03,0.03,142.28
1072,10,79.0,614.0,26993.0,15.0,surf,"Dallas-Fort Worth-Arlington, TX MSA",50,15360,500,20,10,0.03,0.03,143.42000000000002
1072,11,76.0,471.0,33019.0,17.0,surf,"Dallas-Fort Worth-Arlington, TX MSA",50,15360,500,20,10,0.03,0.03,200.0
1072,12,71.0,420.0,34220.0,18.0,surf,"Dallas-Fort Worth-Arlington, TX MSA",50,15360,500,20,10,0.03,0.03,210.0
1073,4,36.0,231.0,14527.0,0.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,20.0
1073,5,41.0,275.0,14315.0,0.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,20.0
1073,6,45.0,324.0,13252.0,0.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,20.0
1073,7,44.0,325.0,15349.0,0.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,20.0
1073,8,34.0,220.0,16852.0,0.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,40.0
1073,9,30.0,197.0,12583.0,0.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,20.0
1073,10,50.0,334.0,13252.0,0.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,20.0
1073,11,39.0,316.0,12294.0,0.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,20.0
1073,12,39.0,402.0,16594.0,0.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,40.0
1074,11,11.0,105.0,867.0,0.0,ultimate,"Knoxville, TN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1074,12,90.0,618.0,10819.0,0.0,ultimate,"Knoxville, TN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1075,9,17.0,121.0,10028.0,48.0,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1075,10,33.0,210.0,11736.0,81.0,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,20.93
1075,11,22.0,120.0,8641.0,64.0,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,20.42
1075,12,28.0,237.0,15282.0,51.0,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,20.03
1076,7,4.0,29.0,114.0,9.0,surf,"Buffalo-Cheektowaga, NY MSA",50,15360,500,20,10,0.03,0.03,20.0
1076,8,54.0,395.0,25543.0,156.0,surf,"Buffalo-Cheektowaga, NY MSA",50,15360,500,20,10,0.03,0.03,133.18
1076,9,53.0,364.0,23159.0,145.0,surf,"Buffalo-Cheektowaga, NY MSA",50,15360,500,20,10,0.03,0.03,102.85
1076,10,50.0,315.0,21330.0,159.0,surf,"Buffalo-Cheektowaga, NY MSA",50,15360,500,20,10,0.03,0.03,83.27
1076,11,57.0,383.0,21339.0,139.0,surf,"Buffalo-Cheektowaga, NY MSA",50,15360,500,20,10,0.03,0.03,82.67
1076,12,60.0,395.0,15454.0,132.0,surf,"Buffalo-Cheektowaga, NY MSA",50,15360,500,20,10,0.03,0.03,32.46
1077,1,42.0,290.0,10647.0,37.0,ultimate,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1077,2,111.0,776.0,19944.0,67.0,ultimate,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1077,3,107.0,711.0,20705.0,72.0,ultimate,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1077,4,95.0,746.0,16982.0,57.0,ultimate,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1077,5,85.0,655.0,23089.0,77.0,ultimate,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1077,6,100.0,716.0,15410.0,81.0,ultimate,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1077,7,110.0,808.0,19634.0,73.0,ultimate,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1077,8,132.0,734.0,21360.0,79.0,ultimate,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1077,9,119.0,856.0,19465.0,63.0,ultimate,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1077,10,89.0,537.0,20880.0,63.0,ultimate,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1077,11,125.0,845.0,22307.0,56.0,ultimate,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
